D_name,count,S_chn_ppp_20,S_road_dis,S_busdis,S_subdis,S_jun_dis,S_shp_Large volume,S_shp_country,S_shp_crowd,S_shp_empty,S_shp_road,S_shp_squire,S_fun_交通用地,S_fun_公共服务,S_fun_商业用地,S_fun_基础设施用地,S_fun_居住用地,S_fun_工业用地,S_fun_空地,S_fun_绿地,S_shpstd,S_funstd,S_junction_num,S_marketjoin,S_busjoin,S_length,bw_1,bw_2,bw=3,bw=4,bw=5,bw=6,bw=7,bw=8
启星外语学校,61,40.7616,6.626488,152.736,241.174,182.889,18.634275730569456,0.0,1.768541132306855,0.0,0.0,79.59718524915466,0.0,30.985754633007502,1.729848841599509,0.0,48.40070810543921,0.0,0.0,3.094025304805389,31.6840942185826,18.62750769351572,5.0,275,6,6388.287524786263,16.94058155,40.92358926,71.43407202,108.7792415,154.3279944,205.4400953,258.193851,309.6381879
吴庄花园东门,645,26.005,6.543326,105.573,1118.23,98.325,0.0,0.0,19.063185047368165,0.0,0.0,80.93681717693748,0.0,2.434449238574368,1.968427075717974,0.0,70.593588986557,0.0,11.840395644740225,0.0,32.396007957996964,24.46826215708271,8.0,235,5,7778.718056107525,29.29602478,89.64856144,147.8796084,200.8779505,252.4664663,303.7535794,353.7094498,400.8094272
和园爱家,301,30.3781,35.449337,49.6883,1512.07,85.5981,54.502522285324254,0.0,3.852084168198011,0.0,0.684185683984759,40.96121020817783,4.315893246943412,9.4450600141231,0.0,5.066110657542794,25.404009916949487,0.0,1.990914241050753,33.22832806396326,24.482588077299702,12.523730182744517,5.0,5,3,4949.8087966803605,6.520597168,46.45652008,103.7634856,158.2362332,209.5638378,259.6099883,308.5309709,355.4734331
和平办事处,727,26.005,9.259152,123.644,1091.35,23.1743,0.0,0.0,19.176343561950933,0.0,0.0,80.8236588060591,0.0,14.219379374678445,1.656177207926371,0.313126077480258,40.77717458930156,0.0,0.0,23.962634717802608,32.35283366137779,15.228450579098306,12.0,192,7,9940.583796883207,20.81613806,79.22412396,137.3869672,189.2218655,238.710465,287.9228424,336.4392611,382.8962347
和平卫生院,1736,26.005,5.545535,154.7,765.541,12.5057,15.727316728333436,0.0,52.17722610430524,0.0,0.0,32.095459197129124,0.0,6.15280277445464,0.609635203739141,0.621665958286051,56.35916325067139,0.0,0.0,0.0,21.602144255430268,19.665306194197967,11.0,201,6,8720.168736752541,23.71158316,83.58296222,139.6280673,189.4458603,237.1044214,284.8434756,332.3202403,378.1344595
和平大道,24,28.0051,3.795559,89.8475,1055.79,363.459,79.89773284523075,0.0,10.538427422524515,0.046646399148161,0.0,9.517195722484598,0.0,0.0,0.501054368199023,34.50052048424956,5.236721058728873,27.71331234433143,0.0,14.483973360024658,31.36437026417517,13.868361951181829,0.0,3,1,3994.172117500696,9.766264068,32.67437653,64.14691651,105.630519,153.17143,203.7344548,255.1254775,305.4099552
和平桥西,654,28.0051,9.347704,110.658,593.401,39.4657,7.554104402145434,0.0,5.53867101912908,0.0,0.0,86.90722663921323,0.0,2.581862708938799,1.124737870055099,0.0,33.81669503462032,1.250707641370235,0.0,1.623713904791899,34.56570750540667,11.660088739384785,22.0,184,7,11352.726181491496,15.12875269,61.08266234,123.1673027,189.8245114,257.0056607,322.1137903,382.3638046,435.9904188
响山路紫水晶,148,26.005,41.322333,139.734,195.7,100.742,0.0,0.0,87.18366395445668,0.0,0.0,12.816337983747516,0.0,9.992186403549914,23.53026576232231,0.0,42.8299775689877,0.0,0.0,1.48411522904546,34.924441437376785,15.7335438113792,33.0,402,12,11488.018204843782,37.12858829,96.06928268,148.7481795,197.0015797,244.3327558,292.2097492,339.8297503,385.6131082
商务会馆,251,28.0051,13.096523,196.396,301.361,14.8696,54.815362734389566,2.972711342820014,0.0,1.204677986281492,39.94399579423765,1.063254485964965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.82984486600842,24.26931733198639,17.26395721452084,3.0,1,1,4610.3652290733135,5.055439566,22.34412369,45.22299358,74.48804388,113.5476207,162.0652042,216.4089081,272.1089693
嘉和雅苑西门,924,26.005,4.125606,120.755,968.15,12.5753,1.727319684936015,0.0,13.184545401460175,0.0,0.0,85.08813720135718,0.0,4.751332325660247,0.0,1.421929739011441,54.45371300058925,0.0,0.0,1.66919192069601,33.91206339994369,18.926506551196656,5.0,284,6,6341.333754252127,29.56643363,84.0160475,137.0477707,186.7699913,235.5576267,284.2668291,332.190809,378.0577454
四季雅园,45,28.0051,8.235888,117.004,1437.08,64.414,5.622973043078483,0.0,0.0,0.0,0.0,94.37702935843288,10.492221150811996,5.138841589409251,10.379852282157962,0.0,31.49305134306117,0.06142241211796,0.019423108262861,6.498313294893626,38.13653038662181,10.453634862622366,2.0,14,2,3461.5139858994435,7.23743465,29.84565037,63.58377155,113.1635916,175.0198755,241.6952236,306.8121998,366.6240611
四道街,548,30.3781,4.312227,57.1054,803.7,8.70572,58.92486059623474,0.0,41.07514198383705,0.0,0.0,0.0,0.994526956644082,7.79913402259707,4.742624977760717,5.547734595319462,36.204636735796335,15.345329884057136,0.0,2.957915527440023,26.429679273911024,11.911090528278924,16.0,293,13,8337.55435465942,11.99475951,53.43225576,111.396754,177.2161612,243.3226435,306.0917324,363.921615,415.9230741
国信上城,75,28.0051,27.490023,85.4532,2917.01,213.59,0.0,0.0,74.44690797364972,0.0,25.553094561202343,0.0,0.0,0.0,0.0,0.0,77.39442655972448,0.0,7.554064263519115,3.014283580567588,30.095301950068823,26.96258212732196,3.0,8,4,8047.582891093913,4.145187007,15.61996925,29.9434149,45.25252139,65.909324,95.0417725,132.472949,175.898267
国信上城叠院,147,28.0051,10.745511,55.0627,2667.45,123.397,0.0,0.0,95.52453001789014,0.0,4.475472236182476,0.0,0.0,0.872639876876457,8.686929414530143,0.0,61.94856144519747,0.0,10.029926302510686,4.069609026529298,38.67376098874588,21.09477114035914,8.0,9,3,6379.980665319419,5.050896139,18.05671496,32.84763681,48.48128422,70.03176559,100.4836624,139.3156878,183.941117
国土局,641,26.005,13.345795,132.949,598.096,81.9719,0.0,0.0,81.20507757070057,0.0,0.0,18.79492486118643,1.351197304905053,13.11391877468937,9.252980009896788,0.0,44.79306344625896,0.0,3.105196291686122,1.90410200734157,32.49876021041902,15.134857615003035,54.0,315,13,14472.594277335122,37.80438665,98.52530508,154.5658492,205.9426652,256.3783566,307.0195492,356.6858138,403.6674829
国基城邦,139,40.7616,13.423536,73.2683,4007.34,35.9759,0.0,0.0,66.59939546638583,0.0,0.0,33.4006071041134,0.423129823984747,0.0,7.273695989703699,0.0,26.1312792353458,0.0,11.64686940191614,39.036038594513535,27.872614800414507,14.651315918205876,43.0,49,4,12221.50035881232,4.621942404,15.10717692,36.4099306,70.05623025,112.4250121,158.6170632,205.4385137,251.3239802
国基逸境,130,40.7616,10.012648,112.564,3973.79,154.037,0.0,33.0233092531119,57.717445182993856,0.0,6.792754269389118,2.466493680349479,0.0,0.0,0.0,0.0,37.25672870379479,0.0,0.0,47.722883937236574,23.69557253126948,19.866862806541707,7.0,28,3,5819.955263668015,5.716011836,15.84542891,33.16908907,60.42578361,96.11714458,137.063935,180.3223074,224.0015603
国泰名邸,120,28.0051,18.568834,77.4202,1203.02,21.5238,32.79768971365015,0.0,49.23702772835477,0.0,0.0,17.965284840183198,1.589483482757134,9.486903854383206,3.858119316387124,11.48377169030509,21.88592961768465,0.0,14.444455625422355,14.265665068028555,20.765635394684946,7.454954828694061,29.0,15,2,7706.146786771826,4.178326334,30.37631136,86.37890123,156.9284984,229.0931429,297.2398656,359.1309845,413.9022416
国贸大厦,1199,26.005,23.911668,173.673,427.041,28.8209,45.381364191705295,0.0,2.243633502601651,0.0,0.0,52.37500452237365,1.01601615875905,13.13927737215651,26.214933638828764,0.0,28.858503947941266,0.0,0.0,11.05204171093522,25.063824390371188,12.013273669059544,75.0,1491,9,19118.87935141246,30.19144957,87.72855683,146.2483033,202.269235,257.3197577,311.6168365,363.8294614,412.3868395
国际花都北门西,47,30.3781,25.379607,116.889,731.239,39.4574,52.84021729037812,0.0,31.53945566446256,0.0,15.620328957132632,0.0,0.0,0.0,1.787544548185291,0.0,70.02286171618307,0.0,0.0,0.730923807747512,21.744671867999752,24.6378053201904,16.0,48,5,8724.44601739312,13.56749608,34.27260315,62.6352469,98.55712801,139.002466,182.0551048,226.6511293,271.6358313
国际花都南门,120,30.3781,16.221601,99.2862,813.728,56.8922,29.62691424474496,0.0,62.66631000252016,0.0,0.0,7.706778045010486,0.002455067112134,3.937298563979966,33.85913699592666,0.0,33.250574978410874,0.0,0.0,2.506018990017434,25.28852760346728,15.106872548765786,7.0,48,5,6373.830168774157,12.79523009,32.0698999,59.68088858,95.38205893,135.842263,178.9634267,223.6473046,268.7511401
圆梦花园南门,525,28.0051,13.566122,98.7995,587.554,54.6156,16.34862244095465,0.0,30.840526620625187,0.0,0.0,52.81085293385273,6.016829765258255,8.478609901074098,2.493782836856088,6.163651162099877,61.43456597104541,0.0,0.0,1.074986324800211,21.636704889489582,20.73783190114157,5.0,147,2,4257.635839012701,10.56889642,47.20304846,107.1881449,177.1119256,248.5978902,316.9433522,379.256766,434.1457364
圣邦机电,9,30.3781,157.831529,138.01,4061.28,332.343,90.6451541916054,0.0,0.0,0.0,9.354848012403751,0.0,0.0,0.0,0.0,0.0,0.0,64.74754755150039,0.0,4.982283828258883,36.43457264637931,22.70710050386356,0.0,1,1,3055.96084384746,13.75789248,41.95706138,71.06694582,106.4062826,149.1400336,196.6560197,245.8961973,294.4098334
圭山农贸市场,159,40.7616,16.744337,34.4743,571.628,75.7808,53.63274908795928,0.0,13.68170566414936,0.0,0.0,32.6855479766146,0.092295539571361,4.812737831044016,5.963918791643901,0.0,56.36149638145941,0.0,1.405603851488059,12.105140162447228,22.20513063920084,19.157151533690133,3.0,435,12,5151.169753561411,19.00672479,45.24071465,72.45681234,101.8432388,136.5462136,177.6326526,222.8765299,269.4589632
地铁出入口,352,28.0051,7.894319,198.699,110.101,46.8287,0.0,0.0,100.000002656797,0.0,0.0,0.0,0.0,0.0,0.0,13.593269103339852,19.66251164777241,0.0,10.08285671994523,33.825031863930185,40.824830131019134,12.38033651914266,9.0,51,2,5244.316187400747,17.54353662,40.18746018,70.12260259,109.3171005,153.8266554,201.0673945,249.3592367,297.1175233
坝山新苑南门,288,28.0051,27.88782,146.087,755.924,172.457,9.528021758945936,0.0,0.0,0.0,0.0,90.47198085319872,0.0,11.119881298726783,3.353063235583172,0.0,62.45439231993102,0.0,0.0,0.68564309624496,36.357380995892285,21.65622374273424,4.0,140,3,4846.783015499052,8.312031609,33.9851636,69.33980448,117.9471244,176.9675557,240.0835975,301.9489213,359.3275298
坡里花园B区,75,30.3781,3.914586,132.488,2224.67,79.0394,9.815891200981238,0.0,50.23932391600576,0.0,0.0,39.94478754222408,0.0,0.0,0.0,23.496331201484672,29.424197043173724,29.0520587046598,2.286615514467729,0.0,22.579905598089784,14.03902737308811,2.0,7,1,4302.958052946617,12.8361564,40.35299213,77.58958902,117.6068557,158.4621374,200.9576916,244.9356956,289.2331147
城建大厦,559,26.005,1.697775,49.9176,409.529,17.3221,0.0,0.0,56.7953377410707,0.0,0.0,43.2046641282141,1.12181412751473,20.273827736640985,20.927499058469508,0.0,18.44421440641179,0.0,1.664546046432438,0.568804557863099,26.175128127968808,9.981368025312207,44.0,268,9,14276.452496183492,36.99502602,97.82395458,153.3310437,203.9550268,253.5292846,303.3991554,352.5229601,399.2195078
城建家园,205,28.0051,28.202387,92.1213,948.21,370.615,90.53049193598277,0.0,0.0,0.0,0.0,9.46951064641315,0.0,1.914659907047546,0.25982919710615,0.072381699871321,50.41963795573773,44.12194366496337,0.0,0.0,36.383443622909134,21.78342722575053,0.0,153,2,2867.722288596691,10.46823299,38.3315849,84.00008351,147.4979895,219.0308085,289.9552227,355.3017241,412.9957874
城管局直属二大队,588,26.005,6.098292,60.1307,854.211,52.85,0.0,0.0,43.400280565373045,0.0,0.0,56.59972157205967,0.153304366296125,8.595685502399782,7.911818827687332,0.0,25.19008014416104,0.0,0.0,15.42292987036548,26.1550993011816,9.24953128840466,10.0,184,5,8714.005057006087,20.95112051,77.76855094,141.1303799,201.5059461,260.3442906,317.7882781,372.2713021,422.1778659
城管局门口,151,30.3781,18.34972,81.1879,366.668,176.669,0.0,0.0,0.0214320338674,0.0,0.0,99.97856975218448,9.453664696729753,5.268117519762944,19.639564212562107,0.0,25.218729964903822,1.29633429660414,3.094282415756023,7.952470252592793,40.81433116644879,8.997625344291151,7.0,158,9,5434.432614877749,15.88098966,64.81157658,123.5042379,181.9134349,239.2699332,294.8986909,347.810856,396.9160167
城置三期,1,30.3781,43.890448,200.837,2002.5,240.575,1.992974147107528,0.0,15.721008994452529,0.0,0.0,82.28601939411917,0.0,0.0,0.0,0.0,86.13210864856806,0.0,0.0,2.595908538599874,32.72749396545584,30.33478967443089,2.0,142,1,4150.987106969509,9.50304991,43.15120647,86.42552701,132.4617958,180.931085,231.3215323,281.9094321,330.8422424
大东印务,23,30.3781,2.121509,278.142,3806.0,491.808,100.00000237817288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.19265100211824,0.0,0.0,40.82483001727131,30.120150615428365,0.0,2,0,2527.9297952527595,11.7649853,35.8752265,63.6382299,98.71551496,142.1706311,190.9301918,241.3679463,290.8304805
大孤山供电段,9,30.3781,24.217193,125.638,3459.3,79.7863,7.201032621021835,0.0,43.97713548386022,0.0,48.8218338743205,0.0,0.0,0.0,0.0,0.0,0.0,66.58549783341488,0.0,18.880581297467973,23.249722778504182,23.534317000023616,4.0,1,4,4453.368645123714,4.596476891,14.1138385,28.81548784,50.41362954,76.30397838,105.1757804,136.6645372,170.5031201
大学路实验学校,175,40.7616,22.750418,153.392,3752.17,71.8179,0.0,53.742362784549904,0.0,3.869847960988584,42.38779167987411,0.0,0.0,12.178941394257498,0.0,0.0,7.630339765515346,0.0,2.767138769974492,59.45734163438851,24.6303691279282,20.38272719407805,6.0,62,5,5281.378120951916,4.767055909,14.09469836,29.19995812,51.48983454,80.79646874,115.8616605,154.6432069,195.2776769
大润发,3122,26.005,12.747347,63.1738,580.624,18.7149,0.0,0.0,100.00000354499956,0.0,0.0,0.0,1.359395411146368,16.827287939337566,12.389588355206048,0.0,52.550452834614106,0.0,0.0,0.0,40.82483049362631,18.26902541153716,9.0,400,11,8517.467552245653,37.33866143,95.80914069,149.0495362,198.0444767,246.1788872,294.7003689,342.727503,388.7113464
大湖安置小区,29,30.3781,9.91195,36.8823,1171.59,395.903,0.0,40.36545869087044,54.01804125778414,0.0,0.0,5.61650247560745,0.0,2.366731298787227,0.0,0.0,70.56661246911575,0.0,3.187929699113311,7.261151473253749,24.133782916215768,24.43374958148806,0.0,18,4,2661.474614619236,3.020980415,18.47819899,42.51042609,72.52936721,107.3234286,145.2547301,185.3807891,226.9171806
大郭庄办事处,112,28.0051,16.843726,61.2789,1409.23,58.3789,18.46310209526958,0.0,15.904302843184173,0.0,0.0,65.63259727705908,4.76708207577912,0.0,12.19161127053292,0.0,43.47390836546055,0.0,0.334314594294036,10.173223543223973,25.43542440268529,14.812564544699455,2.0,40,2,3644.120333813038,9.912902386,32.78046132,65.49202658,116.0997685,180.179006,248.9357541,315.4466993,375.9430741
大龙湖1号口,116,28.0051,23.701883,62.1388,99.8093,45.5584,44.00548567837616,0.0,0.0,0.0,55.99451646203393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33712701934825,26.096750393844392,7.897366993803202,4.0,1,1,5320.416575536913,4.263376803,18.98614571,43.70620945,76.49625452,119.1951027,170.9030776,227.5978783,284.7112788
大龙湖3号口,246,28.0051,5.688639,89.8611,65.5447,63.8386,44.63159392250324,0.0,0.0,0.0,55.368408545400015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.09323942232201,26.04217000168552,8.164693097544202,4.0,1,1,5314.473725571788,4.273630416,19.16858706,43.90381266,76.59236693,119.1413165,170.702728,227.2819336,284.318256
大龙湖南畔,17,28.0051,8.497274,53.7502,1548.54,130.848,0.0,0.0,20.58842063917264,13.567781339545032,65.8438005964691,0.0,0.0,0.909222057619651,15.084577276240118,0.0,4.102877517642002,0.0,8.18201419586792,37.72785059953587,25.599637026233687,13.043514452548507,6.0,15,0,5295.578318777537,5.243726833,19.1933938,38.48749357,63.74804893,98.75757652,143.414828,194.6884398,248.4905364
大龙湖接待中心,68,28.0051,16.038871,172.689,1582.7,47.9524,0.0,0.0,100.00000246457743,0.0,0.0,0.0,0.0,38.99885603369425,6.028359114744056,0.0,23.72686437654271,0.0,0.0,4.677321648114556,40.82483005254582,14.481870349388023,3.0,7,2,4940.398487486632,8.010381361,27.92885261,43.77363108,60.34014296,84.98506579,119.8011469,163.0512336,211.2570719
天悦华景,330,30.3781,14.310492,166.463,2794.98,21.5081,0.0,0.0,43.48584715505061,0.0,0.0,56.5141548603664,2.434849002528084,0.0,0.0,0.0,41.707079497512574,0.447181797067163,0.0,46.14856221023015,26.14651742977127,20.164087893373853,27.0,74,1,6007.870407530705,2.900910649,26.42658546,72.45527851,122.2674706,170.1207405,216.968227,263.4622859,309.1057036
天虹纺织,47,30.3781,9.574036,65.8641,3070.44,55.4261,31.51602607374074,0.0,61.166421409393806,0.0,0.0,7.317554829040211,0.0,1.007157049371423,0.0,0.0,15.796604696092237,32.90860394668421,0.0,0.0,24.98587950202716,12.09845554563351,4.0,20,5,4887.737995239786,12.61095971,40.35329336,77.81210055,117.7914055,158.241958,200.3226566,244.0153488,288.1320557
天骄世家,782,30.3781,14.128139,189.901,556.782,54.7019,0.0,0.0,56.34753694368991,0.0,0.0,43.65246567295623,13.986389199370183,8.571812829979647,13.808813826076664,0.0,35.5517943510337,0.0,0.372021421651118,4.102724636113651,26.130120264020658,12.018927325745889,15.0,137,6,5537.899734279382,15.88991174,64.92050885,123.4316633,183.1894933,242.2746225,299.3586122,353.2782626,402.954881
天齐花园,72,26.005,49.259069,66.1106,1324.83,488.548,21.61653810209709,0.0,21.3109954444723,28.72728521774032,28.345183463694667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.10931158955644,13.292650954509906,17.716317012782508,0.0,1,1,1208.7658657286224,4.699649006,23.03325177,55.22451454,97.41297938,144.6957333,193.1890822,240.8705218,286.828622
太阳花园,247,40.7616,10.644357,150.771,394.261,167.353,56.66725332916318,0.0,20.77195144796965,0.0,0.0,22.560797568776508,0.0,5.03824019691849,0.0,0.0,0.0,0.0,0.0,73.20156480384729,22.29338201755862,25.686765820426363,3.0,5,3,5249.112700725471,12.08718596,37.21082631,64.10961536,89.16267412,116.1691452,148.701539,186.6681066,228.0189509
夹河街西口,427,26.005,3.580705,119.663,315.222,51.6188,1.110483133474639,0.0,82.17096772588627,0.0,0.0,16.718551188017525,0.0,13.692562418650803,8.320854014796685,0.435648664819578,40.303991505367776,0.0,4.509676675688203,0.430125271392151,32.76017194311447,13.779157149584233,24.0,433,6,14777.677534216387,33.17857981,93.24346767,150.4051687,202.9185141,254.2204308,305.4474517,355.5204418,402.8072384
奎园南门,552,26.005,12.224109,31.0535,367.762,17.7704,0.0,0.0,32.603560883383466,0.0,0.0,67.39644152436722,0.0,6.460671730606839,1.142423167655163,4.076565324900869,40.29498794369268,0.0,0.0,8.149940679769124,28.066370501006784,13.616694628401552,9.0,67,1,6848.6750924039,10.14439049,33.1805082,79.72167418,144.6408378,216.9980381,288.8316381,355.1535287,413.6978614
奥体南2号门,69,28.0051,14.720195,104.399,1794.32,116.39,34.544778699714506,0.0,0.0,0.0,65.45522362611958,0.0,0.0,28.452925663854373,0.0,0.0,15.55609401486812,0.0,19.62948588764528,16.73454298403386,27.608191868223106,11.39827253997808,5.0,13,3,4412.332420193444,5.588363171,18.51498147,39.53132909,69.58682844,106.0576104,148.3223882,195.1980252,244.3189581
奥都农贸市场,37,28.0051,15.998173,224.579,1802.93,117.489,0.0,27.516425224995903,0.0,0.0,72.48357733843211,0.0,0.0,7.893584523918628,2.084206746586568,0.0,63.1315002110244,0.0,3.423027950399851,4.601932910228126,29.4766208674773,21.5879859355108,2.0,28,1,3936.938914095317,2.722500409,12.98190785,31.41066652,58.36192197,91.32248459,129.3467931,171.8408331,217.2627083
好人园,281,26.005,3.867693,15.9157,2376.28,502.329,0.0,43.76341220205069,0.0,0.0,56.236589895120176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25182059535237,26.11943167079318,26.60553631980358,0.0,1,1,1031.864944562481,3.628612922,22.4470527,61.6651337,113.0089322,167.4955868,220.6165582,271.0262562,318.4084802
好莱花园,338,28.0051,101.12249,68.221,334.843,124.647,2.979647508774657,0.0,46.195362389994166,0.0,0.0,50.82499290466862,0.0,4.71416263173357,3.402812686990457,0.0,1.787155865993282,0.106184370625247,0.0,0.563491309884111,24.73622020141504,1.8263747547892817,11.0,157,8,11647.903244174397,15.08554122,62.28611701,124.7692955,190.8331136,257.0138034,321.1665368,380.7101801,433.8980325
如意家园西门,104,28.0051,27.21856,143.287,785.364,106.699,0.0,0.0,19.047622140746817,0.0,0.0,80.95237980046669,0.0,1.043311595161508,0.426321530143059,0.0,49.7793256053959,0.0,26.3933232170272,4.030934355988405,32.40195356209836,18.354809281829112,9.0,44,4,12671.47251491814,4.346183863,13.47398426,39.17041686,84.65865491,143.5335167,208.8504178,274.3912608,335.8859473
姣山湖,26,40.7616,8.785251,715.768,654.392,31.5149,0.0,55.50089757074071,0.0,0.0,0.786335815093971,43.71276884545719,0.0,0.0,0.0,0.0,0.0,18.015112863010284,0.0,70.6865381396773,25.788010292635068,24.89300849726321,2.0,0,0,3016.434885405361,3.560735641,17.66453957,37.59654408,58.62167321,80.23870151,104.8993302,134.2251223,167.8967868
姣山湖风景区,66,40.7616,34.232755,949.696,1233.54,213.489,0.0,45.39991451871284,0.0,0.0,54.60008807585727,0.0,0.0,0.0,0.0,0.0,14.462970812855543,0.0,0.0,74.2645945327993,25.983283483984337,26.022888055747227,1.0,1,1,3407.2979475364173,2.92194799,14.55424959,32.94890991,53.34234848,74.81226094,99.3267616,128.316484,161.5085578
子房山4号出入口,156,28.0051,6.255102,79.9094,59.0228,61.7467,1.895223184488755,0.0,80.50354961605245,0.0,0.0,17.601229398287817,16.963426466129185,0.963308274628037,1.470985047903175,0.484091671063573,59.809647751644256,0.0,0.363897568136244,1.925990607158879,32.02358477145688,20.81209161788617,4.0,56,2,4314.527640190759,11.35130436,48.01824533,107.688255,177.2680831,247.485844,314.0715883,374.8197709,428.639425
子房美景,845,28.0051,2.545944,163.38,498.089,128.562,54.35393429603352,0.0,5.287404019332622,0.0,0.0,40.358663962336685,1.091284624527521,6.643232023181038,0.432267834433415,0.0,58.530336628816826,0.0,0.0,2.051171740357514,24.26710460255159,20.30034105790554,6.0,127,8,4776.141079917558,8.852095328,43.11203336,100.8632992,169.934046,239.7078754,305.5008606,365.4787081,418.8382343
孔雀城,92,28.0051,142.948224,221.424,364.79,290.013,51.04353520169044,0.0,48.95646690620233,0.0,0.0,0.0,0.0,5.911808676500038,7.355267411599827,0.0,0.0,20.40034742429505,0.0,51.016982439285854,25.828323216556416,17.774480246941494,1.0,13,4,9714.780151128398,3.381372673,13.03490582,40.40150843,86.56218463,145.8652438,211.8022638,277.9969195,339.9845322
孟家沟社区安置点,65,30.3781,21.141106,101.652,4123.01,21.6022,83.5738854851741,0.0,0.0,0.0,0.0,16.426116683607127,1.208399354972381,0.0,6.47772014553426,0.0,10.721133420155454,54.66976363390109,0.0,5.420523825170721,33.42976190592178,18.54067321444973,10.0,36,1,6655.4849552139785,8.490243481,26.15653553,51.01801185,83.03902465,123.7350749,170.7890917,220.4277321,269.7224895
安全科技园,9,40.7616,16.684059,717.579,443.482,41.0205,0.0,79.4931520357189,0.0,0.0,20.50685036885248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.16964735007673,24.011362188656133,31.85286607451636,25.047289855311963,3.0,8,0,4159.433938019313,4.747766576,12.69438827,26.72548402,44.88795955,64.36223955,86.06744668,111.8101797,142.0580049
宕口公园,47,28.0051,9.6995,96.936,591.692,224.938,0.0,33.74938142130969,66.25062138728445,0.0,0.0,0.0,0.0,0.230148326699924,27.913408190518066,0.0,0.278381649445047,0.0,0.0,60.16859134971101,27.79028182741544,22.0988460151691,1.0,4,2,3710.956822007609,15.52190263,42.24511696,75.00354014,116.6177382,163.9102418,214.037952,264.7812767,314.2509459
宜家家居,261,28.0051,15.456493,124.793,341.021,75.5044,0.0,0.0,100.00000244572304,0.0,0.0,0.0,0.0,0.0,19.89659758410892,0.0,8.9345872111991,9.140571348097044,8.173502448310757,27.370113156547955,40.82483004484855,9.997263837758297,12.0,9,4,6835.104206495807,10.46615616,37.24053412,73.65460831,119.5955842,173.1166026,229.9919485,286.509127,340.1071274
宝信润山,97,40.7616,23.078379,173.277,1009.33,63.6458,40.57522101461238,0.0,35.760085023465315,0.0,12.798542991451296,10.866152951097243,0.0,1.725756073300277,2.666124125473481,0.0,41.6913756591808,0.0,1.49927985149802,8.121584967112625,17.551874493872358,14.285840172999318,2.0,52,7,4198.094935973665,13.78435745,40.88869487,69.60996111,99.71184553,134.5764912,175.0757276,219.2059068,264.5214148
宝莲寺,18,30.3781,24.560245,26.7001,3901.17,376.682,25.75876635033618,0.0,17.346417464817062,0.0,0.0,56.894818439391145,0.0,19.117349532128213,0.0,0.0,0.0,62.89888849562277,8.872679893158077,0.0,22.515620649620374,21.934539789696924,0.0,13,5,3644.499903278841,12.5005125,45.82111365,85.25427314,127.8657561,172.9155542,220.1858788,268.3722582,315.6863972
客运管理处,773,26.005,7.673072,114.348,403.75,25.0283,0.0,0.0,46.20714248303592,0.0,0.0,53.792860080031005,7.410053006847127,18.60481149846764,4.265133790021753,0.0,40.84320371029184,0.0,5.219151447691173,2.594758192242008,25.93108196714956,13.848648281470563,5.0,240,9,6555.47383831446,23.40283563,64.35504944,108.4036454,153.5002899,198.9196411,244.7072686,290.3985307,335.0257163
宣武商贸城,668,28.0051,7.592113,86.7205,246.725,18.4378,30.62748742491681,0.0,69.37251457783485,0.0,0.0,0.0,1.775602044887995,2.760179823510821,32.8525648361834,0.0,14.371828898157784,0.0,0.0,9.762542797285167,28.579440272301657,11.456679083936828,20.0,1233,21,10488.293734278304,18.58410105,62.66714468,123.7903042,190.5450777,257.567786,322.0611065,381.6023805,434.6704996
宣武市场,869,28.0051,25.49332,144.198,480.419,58.6405,86.62262348386388,0.0,13.37737904178889,0.0,0.0,0.0,4.247174036322423,4.353517955709314,42.17932847489988,0.0,23.33124465937783,0.0,0.0,0.156598919897685,34.68650002061276,15.450355535937936,29.0,1348,11,11965.494492275777,20.78769514,67.97264426,129.1509428,194.5058303,259.8413907,322.9448556,381.5140375,433.9666525
富丽花园东门,702,26.005,24.93215,76.7704,900.269,33.1696,0.0,0.0,55.512405389828125,0.0,0.0,44.48759731919972,0.0,1.246063611267598,3.536522393568449,0.0,75.11142987713795,0.0,7.473810049460291,1.049035800706581,26.054200085330923,26.009756950306887,10.0,326,11,9883.740149997262,33.39979238,93.80224376,150.5120752,202.2429846,252.8135347,303.3748625,352.8694542,399.7089052
小南湖解忧桥,147,26.005,14.101128,109.617,3068.57,74.3333,29.284180195269887,0.0,0.0,0.0,62.0535770170964,8.662244835102566,0.0,4.611892275581832,1.303901394282131,0.0,1.907411210840065,0.0,2.436464262369601,40.40364780247107,24.96628679236615,13.857192975347605,21.0,2,3,8746.237601203764,6.059338535,23.8016762,71.15639567,133.6678881,196.5566248,255.4172084,309.7524757,359.5822196
